"","bullet1","bullet2","cmps.diff","cmps.diff.med","cmps.max","cmps.maxbar","cmps.diff_scaled","cmps.diff.med_scaled","cmps.max_scaled","cmps.maxbar_scaled","type","type_truth"
"461","Br9 1","Ukn B",0.44,0,11,8.6,0.0395333333333333,0.0416666666666667,0.545454545454545,0.414424242424242,"Ukn","KNM"
"462","Br9 1","Ukn C",0.799999999999999,0.5,13,9.16666666666667,0.0296616161616162,0.0533333333333333,0.545454545454545,0.419924242424242,"Ukn","KNM"
"463","Br9 1","Ukn D",0.899999999999999,0.5,12,9.16666666666667,0.041979797979798,0.0333333333333333,0.545454545454545,0.428409090909091,"Ukn","KNM"
"464","Br9 1","Ukn E",0.399999999999999,0.5,11,8.66666666666667,0.0149141414141414,0,0.636363636363636,0.407853535353535,"Ukn","KNM"
"465","Br9 1","Ukn F",0.866666666666667,1,12,9,0.0542777777777778,0.0208333333333334,0.636363636363636,0.429949494949495,"Ukn","KNM"
"466","Br9 1","Ukn H",0.700000000000001,0.5,13,8.83333333333333,0.0392676767676767,0.0283333333333334,0.636363636363636,0.421893939393939,"Ukn","KNM"
"467","Br9 1","Ukn J",1.5,2,13,9.66666666666667,0.0675353535353536,0.0681818181818182,0.636363636363636,0.44979797979798,"Ukn","KNM"
"468","Br9 1","Ukn L",0.633333333333335,0.5,12,8.83333333333333,0.0394090909090909,0.0208333333333334,0.636363636363636,0.422727272727273,"Ukn","KNM"
"469","Br9 1","Ukn M",0.6,1,11,8.66666666666667,0.0334848484848485,0.0325,0.545454545454545,0.408131313131313,"Ukn","KNM"
"470","Br9 1","Ukn Q",1.6,1,11,9.4,0.0273333333333333,0,0.545454545454545,0.397424242424242,"Ukn","KNM"
"471","Br9 1","Ukn S",0.399999999999999,1,11,8.66666666666667,0.0200303030303031,0.0208333333333334,0.727272727272727,0.410656565656566,"Ukn","KNM"
"472","Br9 1","Ukn U",6.5,8,22,15.1666666666667,0.256676767676768,0.3175,0.916666666666667,0.66770202020202,"Ukn","KM"
"473","Br9 1","Ukn X",0.266666666666667,0.5,11,8.33333333333333,0.015479797979798,0.0125,0.545454545454545,0.393686868686869,"Ukn","KNM"
"474","Br9 1","Ukn Y",0.366666666666665,1,11,8.66666666666667,0.0346414141414141,0.0208333333333334,0.727272727272727,0.424267676767677,"Ukn","KNM"
"475","Br9 1","Ukn Z",1.03333333333333,1,12,9.33333333333333,0.0415808080808081,0.0606060606060606,0.545454545454545,0.427424242424242,"Ukn","KNM"
"476","Br9 2","Ukn B",1.33333333333333,0.5,13,10,0.0555555555555555,0.0208333333333334,0.541666666666667,0.416666666666667,"Ukn","KNM"
"477","Br9 2","Ukn C",1.28,1,11,10,0.0533333333333333,0.0416666666666667,0.458333333333333,0.416666666666667,"Ukn","KNM"
"478","Br9 2","Ukn D",0.479999999999999,0,11,9.2,0.02,0,0.458333333333333,0.383333333333333,"Ukn","KNM"
"479","Br9 2","Ukn E",1.24,1,13,10,0.0516666666666667,0.0416666666666667,0.541666666666667,0.416666666666667,"Ukn","KNM"
"480","Br9 2","Ukn F",0.92,1,12,9.8,0.0383333333333333,0.0416666666666667,0.5,0.408333333333333,"Ukn","KNM"
"481","Br9 2","Ukn H",0.6,2,11,9.2,0.025,0.0833333333333334,0.458333333333333,0.383333333333333,"Ukn","KNM"
"482","Br9 2","Ukn J",0.880000000000001,1,12,9.8,0.0366666666666667,0.0416666666666667,0.5,0.408333333333333,"Ukn","KNM"
"483","Br9 2","Ukn L",0.879999999999999,0,12,9.6,0.0366666666666667,0,0.5,0.4,"Ukn","KNM"
"484","Br9 2","Ukn M",0.92,1,12,9.4,0.0383333333333333,0.0416666666666667,0.5,0.391666666666667,"Ukn","KNM"
"485","Br9 2","Ukn Q",0.5,0.5,11,9.5,0.0208333333333333,0.0208333333333334,0.458333333333333,0.395833333333333,"Ukn","KNM"
"486","Br9 2","Ukn S",0.799999999999999,1,11,9.2,0.0333333333333333,0.0416666666666667,0.458333333333333,0.383333333333333,"Ukn","KNM"
"487","Br9 2","Ukn U",8,10,21,17,0.333333333333333,0.416666666666667,0.875,0.708333333333333,"Ukn","KM"
"488","Br9 2","Ukn X",1,0,12,9.8,0.0416666666666667,0,0.5,0.408333333333333,"Ukn","KNM"
"489","Br9 2","Ukn Y",0.68,1,12,9.4,0.0283333333333333,0.0416666666666667,0.5,0.391666666666667,"Ukn","KNM"
"490","Br9 2","Ukn Z",0.720000000000001,0,11,9.4,0.03,0,0.458333333333333,0.391666666666667,"Ukn","KNM"
"491","Ukn B","Ukn C",0.279999999999999,1,11,9.2,0.0121739130434783,0.0253623188405797,0.478260869565217,0.393478260869565,"Ukn","KNM"
"492","Ukn B","Ukn D",0.68,0,12,9.4,0.0291304347826087,0.0434782608695652,0.521739130434783,0.401811594202899,"Ukn","KNM"
"493","Ukn B","Ukn E",0.92,2,11,9.2,0.0401449275362319,0.068840579710145,0.478260869565217,0.393840579710145,"Ukn","KNM"
"494","Ukn B","Ukn F",1.12,1,11,9.8,0.0480434782608696,0.0416666666666667,0.478260869565217,0.419202898550725,"Ukn","KNM"
"495","Ukn B","Ukn H",0.44,1,11,9.2,0.0189855072463768,0.0416666666666667,0.478260869565217,0.393478260869565,"Ukn","KNM"
"496","Ukn B","Ukn J",0.84,1,13,9.8,0.0363043478260869,0.0416666666666667,0.565217391304348,0.419565217391304,"Ukn","KNM"
"497","Ukn B","Ukn L",0.92,1,12,9.4,0.0384057971014493,0.0434782608695652,0.5,0.401086956521739,"Ukn","KNM"
"498","Ukn B","Ukn M",0.56,0,13,9.4,0.0230434782608696,0.016304347826087,0.541666666666667,0.400724637681159,"Ukn","KNM"
"499","Ukn B","Ukn Q",0.642857142857142,0.5,11,9.5,0.0254917184265011,0.0289855072463768,0.478260869565217,0.404891304347826,"Ukn","KNM"
"500","Ukn B","Ukn S",0.68,1,12,9.2,0.0295652173913044,0.0434782608695652,0.5,0.393478260869565,"Ukn","KNM"
"501","Ukn B","Ukn U",0.84,1,11,9.2,0.0357971014492754,0.0434782608695652,0.458333333333333,0.393115942028986,"Ukn","KNM"
"502","Ukn B","Ukn X",1.12,0,13,9.8,0.0460144927536232,0.016304347826087,0.541666666666667,0.417028985507246,"Ukn","KNM"
"503","Ukn B","Ukn Y",0.800000000000001,1,11,9.8,0.0342753623188406,0.0434782608695652,0.458333333333333,0.418840579710145,"Ukn","KNM"
"504","Ukn B","Ukn Z",0.16,0,12,9,0.00775362318840583,0.016304347826087,0.5,0.385507246376812,"Ukn","KNM"
"505","Ukn C","Ukn D",0.566666666666666,0.5,12,9.33333333333333,0.0247639437856829,0.0378787878787879,0.521739130434783,0.397562582345191,"Ukn","KNM"
"506","Ukn C","Ukn E",0.300000000000001,0,10,8.83333333333333,0.0121157224418094,0,0.454545454545455,0.375823451910408,"Ukn","KNM"
"507","Ukn C","Ukn F",7.66666666666667,8,22,16.3333333333333,0.322156346069389,0.333333333333333,0.916666666666667,0.690793807641634,"Ukn","KM"
"508","Ukn C","Ukn H",0.833333333333334,1.5,11,9.5,0.0356389986824769,0.0492424242424243,0.5,0.404836407553799,"Ukn","KNM"
"509","Ukn C","Ukn J",0.633333333333333,0,12,9.5,0.0264877031181379,0.0170454545454546,0.5,0.404561923583663,"Ukn","KNM"
"510","Ukn C","Ukn L",0.300000000000001,1,13,9,0.0146025472112428,0.0113636363636364,0.541666666666667,0.384936319718928,"Ukn","KNM"
"511","Ukn C","Ukn M",0.966666666666667,0.5,11,9.66666666666667,0.040749890206412,0.0208333333333334,0.478260869565217,0.41114953886693,"Ukn","KNM"
"512","Ukn C","Ukn Q",0.479999999999999,0,12,9.2,0.0234255599472991,0.0340909090909091,0.5,0.393774703557312,"Ukn","KNM"
"513","Ukn C","Ukn S",0.933333333333334,1,12,9.16666666666667,0.0414196310935441,0.0416666666666667,0.545454545454545,0.3919356609574,"Ukn","KNM"
"514","Ukn C","Ukn U",0.466666666666667,1.5,14,9.33333333333333,0.0205039525691699,0.0480072463768116,0.583333333333333,0.398221343873518,"Ukn","KNM"
"515","Ukn C","Ukn X",1,1.5,11,9.5,0.0427481335090031,0.0511363636363636,0.458333333333333,0.404561923583663,"Ukn","KNM"
"516","Ukn C","Ukn Y",0.733333333333333,0.5,11,9.5,0.0316699604743083,0.0378787878787879,0.478260869565217,0.404534475186649,"Ukn","KNM"
"517","Ukn C","Ukn Z",0.966666666666667,0.5,12,9.83333333333333,0.0411561264822135,0.0378787878787879,0.5,0.418121431708388,"Ukn","KNM"
"518","Ukn D","Ukn E",0.600000000000001,0.5,13,9.83333333333333,0.0248888888888889,0.0208333333333334,0.541666666666667,0.404444444444444,"Ukn","KNM"
"519","Ukn D","Ukn F",0.899999999999999,0.5,14,9.66666666666667,0.0375,0.0283333333333333,0.583333333333333,0.3975,"Ukn","KNM"
"520","Ukn D","Ukn H",0.4,0,12,9.5,0.016,0.00750000000000001,0.5,0.390277777777778,"Ukn","KNM"
"521","Ukn D","Ukn J",0.566666666666666,1,12,9.66666666666667,0.0238888888888889,0.0333333333333333,0.5,0.397777777777778,"Ukn","KNM"
"522","Ukn D","Ukn L",0.666666666666666,0.5,13,9.5,0.0270555555555556,0.0283333333333334,0.52,0.39,"Ukn","KNM"
"523","Ukn D","Ukn M",0.866666666666665,0.5,11,9.66666666666667,0.0358333333333333,0.0358333333333334,0.458333333333333,0.3975,"Ukn","KNM"
"524","Ukn D","Ukn Q",1.04,0,12,10,0.041,0,0.5,0.409666666666667,"Ukn","KNM"
"525","Ukn D","Ukn S",0.733333333333333,0,13,9.5,0.0307777777777777,0,0.541666666666667,0.390833333333333,"Ukn","KNM"
"526","Ukn D","Ukn U",0.9,0,13,9.5,0.0375,0.015,0.541666666666667,0.391111111111111,"Ukn","KNM"
"527","Ukn D","Ukn X",0.466666666666667,0,13,9.33333333333333,0.0188333333333333,0.015,0.541666666666667,0.383333333333333,"Ukn","KNM"
"528","Ukn D","Ukn Y",0.699999999999999,0,12,9.5,0.0285555555555556,0.015,0.5,0.390555555555556,"Ukn","KNM"
"529","Ukn D","Ukn Z",5.46666666666667,6,19,14.5,0.225111111111111,0.238333333333333,0.791666666666667,0.596944444444444,"Ukn","KM"
"530","Ukn E","Ukn F",0.933333333333334,0,12,9.83333333333333,0.0388888888888889,0,0.5,0.409722222222222,"Ukn","KNM"
"531","Ukn E","Ukn H",0.600000000000001,0.5,14,9.33333333333333,0.025,0.0208333333333334,0.583333333333333,0.388888888888889,"Ukn","KNM"
"532","Ukn E","Ukn J",1.2,1.5,12,10,0.05,0.0625,0.5,0.416666666666667,"Ukn","KNM"
"533","Ukn E","Ukn L",0.333333333333332,0.5,11,9.16666666666667,0.0138888888888889,0.0208333333333334,0.458333333333333,0.381944444444444,"Ukn","KNM"
"534","Ukn E","Ukn M",6.3,7,21,15.1666666666667,0.2625,0.291666666666667,0.875,0.631944444444444,"Ukn","KM"
"535","Ukn E","Ukn Q",0.880000000000001,1,12,9.8,0.0366666666666667,0.0416666666666667,0.5,0.408333333333333,"Ukn","KNM"
"536","Ukn E","Ukn S",0.466666666666667,0,11,9.16666666666667,0.0194444444444444,0,0.458333333333333,0.381944444444444,"Ukn","KNM"
"537","Ukn E","Ukn U",0.699999999999999,0.5,12,9.5,0.0291666666666667,0.0208333333333334,0.5,0.395833333333333,"Ukn","KNM"
"538","Ukn E","Ukn X",0.466666666666667,0.5,11,9.16666666666667,0.0194444444444444,0.0208333333333334,0.458333333333333,0.381944444444444,"Ukn","KNM"
"539","Ukn E","Ukn Y",6.9,7.5,21,15.8333333333333,0.2875,0.3125,0.875,0.659722222222222,"Ukn","KM"
"540","Ukn E","Ukn Z",0.866666666666665,0.5,11,9.66666666666667,0.0361111111111111,0.0208333333333334,0.458333333333333,0.402777777777778,"Ukn","KNM"
"541","Ukn F","Ukn H",0.933333333333334,0.5,13,9.66666666666667,0.0391179183135705,0.0365612648221344,0.52,0.410942028985507,"Ukn","KNM"
