"","bullet1","bullet2","cmps.diff","cmps.diff.med","cmps.max","cmps.maxbar","cmps.diff_scaled","cmps.diff.med_scaled","cmps.max_scaled","cmps.maxbar_scaled","type","type_truth"
"396","Br7 1","Ukn H",0.533333333333333,1,3,1.83333333333333,0.0472222222222222,0.0833333333333333,0.25,0.162037037037037,"Ukn","KNM"
"397","Br7 1","Ukn J",7.16666666666667,9.5,12,8.5,0.59537037037037,0.791666666666667,1,0.712962962962963,"Ukn","KM"
"398","Br7 1","Ukn L",0.733333333333333,0.5,4,2,0.0592592592592592,0.0555555555555556,0.333333333333333,0.171296296296296,"Ukn","KNM"
"399","Br7 1","Ukn M",0.266666666666667,0,3,1.5,0.0212962962962963,0.0138888888888889,0.25,0.12962962962963,"Ukn","KNM"
"400","Br7 1","Ukn Q",0.8,1,3,2,0.0733333333333333,0.0833333333333333,0.25,0.177777777777778,"Ukn","KNM"
"401","Br7 1","Ukn S",0.366666666666667,0.5,3,1.66666666666667,0.0287037037037037,0.0555555555555556,0.25,0.143518518518519,"Ukn","KNM"
"402","Br7 1","Ukn U",0.3,0.5,3,1.66666666666667,0.0231481481481482,0.0555555555555556,0.25,0.143518518518519,"Ukn","KNM"
"403","Br7 1","Ukn X",0.133333333333333,0.5,3,1.33333333333333,0.012037037037037,0.0416666666666667,0.25,0.115740740740741,"Ukn","KNM"
"404","Br7 1","Ukn Y",0.633333333333333,1,3,2,0.0490740740740741,0.0833333333333333,0.333333333333333,0.171296296296296,"Ukn","KNM"
"405","Br7 1","Ukn Z",0.666666666666667,0.5,3,1.83333333333333,0.0555555555555556,0.0555555555555556,0.25,0.157407407407407,"Ukn","KNM"
"406","Br7 2","Br8 1",0.366666666666667,1,3,1.83333333333333,0.0305555555555555,0.0833333333333333,0.25,0.152777777777778,"KNM","KNM"
"407","Br7 2","Br8 2",0.3,1,3,1.66666666666667,0.025,0.0833333333333333,0.25,0.138888888888889,"KNM","KNM"
"408","Br7 2","Br9 1",0.133333333333333,0,3,1.33333333333333,0.0111111111111111,0,0.25,0.111111111111111,"KNM","KNM"
"409","Br7 2","Br9 2",0.28,0,2,1.4,0.0233333333333333,0,0.166666666666667,0.116666666666667,"KNM","KNM"
"410","Br7 2","Ukn B",0.44,0,4,2,0.0366666666666667,0,0.333333333333333,0.166666666666667,"Ukn","KNM"
"411","Br7 2","Ukn C",0.533333333333333,1,3,1.83333333333333,0.0444444444444444,0.0833333333333333,0.25,0.152777777777778,"Ukn","KNM"
"412","Br7 2","Ukn D",0.233333333333333,0.5,2,1.5,0.0194444444444444,0.0416666666666667,0.166666666666667,0.125,"Ukn","KNM"
"413","Br7 2","Ukn E",0.366666666666667,1,3,1.83333333333333,0.0305555555555555,0.0833333333333333,0.25,0.152777777777778,"Ukn","KNM"
"414","Br7 2","Ukn F",0.333333333333333,0.5,3,1.66666666666667,0.0277777777777778,0.0416666666666667,0.25,0.138888888888889,"Ukn","KNM"
"415","Br7 2","Ukn H",0.533333333333333,1,2,1.66666666666667,0.0444444444444445,0.0833333333333333,0.166666666666667,0.138888888888889,"Ukn","KNM"
